fighter1,fighter2,fight_odds_url,Bet,5Dimes_win,Bet365_win,BetDSI_win,BetOnline_win,BookMaker_win,Bovada_win,Intertops_win,Pinnacle_win,SportBet_win,SportsInt_win,Sportsbook_win,William_H_win,meanodds_win,Winner_Cleaned,Loser_Cleaned,wiki_url,bestfightodds_winner,bestfightodds_loser,WeightClass,Winner,Outcome,Loser,Method,Round,Time,Notes,Card,Winner_url,Loser_url,event_order,Method_Cleaned,Card_Cleaned,Champion,Interim_Champion,Card_Date,#,Event,bet_won,5Dimes_lose,BetDSI_lose,BookMaker_lose,SportBet_lose,Bet365_lose,Bovada_lose,Sportsbook_lose,William_H_lose,Pinnacle_lose,SportsInt_lose,BetOnline_lose,Intertops_lose,meanodds_lose
Mark Coleman,Randy Couture,https://www.bestfightodds.com/search?query=UFC%20109%3A%20Relentless,Randy Couture,1.263157894736842,,,,1.2439024390243902,1.2222222222222223,,1.2857142857142856,,,1.2,,1.242999368339548,Randy Couture,Mark Coleman,https://en.wikipedia.org/wiki/UFC_109,Randy Couture,Mark Coleman,Light Heavyweight,Randy Couture,def,Mark Coleman,Technical Submission (rear-naked choke),2.0,1:09,,Main card,https://en.wikipedia.org/wiki/Randy_Couture,https://en.wikipedia.org/wiki/Mark_Coleman,1,Sub,Main Event,,,2010-02-06,145,UFC 109: Relentless,1,4.4,,4.1,,,4.0,4.0,,4.05,,,,4.11
Mark Coleman,Stephan Bonnar,https://www.bestfightodds.com/search?query=UFC%20100,Mark Coleman,4.45,,,,4.05,4.0,,4.41,3.65,,3.85,,4.068333333333333,Mark Coleman,Stephan Bonnar,https://en.wikipedia.org/wiki/UFC_100,Mark Coleman,Stephan Bonnar,Light Heavyweight,Mark Coleman,def,Stephan Bonnar,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,,Preliminary Card,https://en.wikipedia.org/wiki/Mark_Coleman,https://en.wikipedia.org/wiki/Stephan_Bonnar,6,Unanimous Decision,Prelim,,,2009-07-11,133,UFC 100,1,1.2325581395348837,,1.2666666666666666,1.2409638554216866,,1.2,1.273972602739726,,1.2538071065989849,,,,1.2446613951603247
Mark Godbeer,Walt Harris,https://www.bestfightodds.com/events/ufc-217-bisping-vs-st-pierre-1348,Mark Godbeer,4.1,,3.65,3.9,3.65,3.7,3.7,3.9,4.04,3.8,4.0,3.6,3.821818181818182,Mark Godbeer,Walt Harris,https://en.wikipedia.org/wiki/UFC_217,Mark Godbeer,Walt Harris,Heavyweight,Mark Godbeer,def,Walt Harris,DQ (illegal head kick),1.0,4:29,Harris was disqualified for hitting Godbeer with a head kick after the referee called a time out due to a groin strike.[19],Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Mark_Godbeer,https://en.wikipedia.org/wiki/Walt_Harris_(fighter),7,,Prelim,,,2017-11-04,416,UFC 217: Bisping vs. St-Pierre,1,1.2941176470588236,1.273972602739726,1.273972602739726,1.2890173410404624,,1.2777777777777777,1.25,1.289855072463768,1.2941176470588236,1.2531645569620253,1.2816901408450705,1.263157894736842,1.276440298493004
Mark Holst,Paul Sass,https://www.bestfightodds.com/events/ufc-120-bisping-vs-akiyama-294,Paul Sass,1.5405405405405406,,,,1.5555555555555556,1.5,,1.5617977528089888,1.5405405405405406,1.4504504504504505,1.5,,1.5212692628422968,Paul Sass,Mark Holst,https://en.wikipedia.org/wiki/UFC_120,Paul Sass,Mark Holst,Lightweight,Paul Sass,def,Mark Holst,Submission (triangle choke),1.0,4:45,,Preliminary card,https://en.wikipedia.org/wiki/Paul_Sass,https://en.wikipedia.org/wiki/Mark_Holst,8,Sub,Prelim,,,2010-10-16,161,UFC 120: Bisping vs. Akiyama,1,2.6,,2.5,2.6,,2.6,2.6,,2.6,2.55,,,2.5785714285714283
Mark Hominick,Pablo Garza,https://www.bestfightodds.com/events/ufc-154-st-pierre-vs-condit-565,Pablo Garza,3.7,,3.2,3.5,3.3,3.3,,3.56,3.69,3.65,3.6,,3.4999999999999996,Pablo Garza,Mark Hominick,https://en.wikipedia.org/wiki/UFC_154,Pablo Garza,Mark Hominick,Featherweight,Pablo Garza,def,Mark Hominick,"Decision (unanimous) (29–27, 30–26, 29–28)",3.0,5:00,,Main Card,https://en.wikipedia.org/wiki/Pablo_Garza_(fighter),https://en.wikipedia.org/wiki/Mark_Hominick,5,Unanimous Decision,Main Event,,,2012-11-17,220,UFC 154: St-Pierre vs. Condit,1,1.3333333333333333,1.3571428571428572,1.3448275862068966,1.3215434083601285,,1.3333333333333333,1.2941176470588236,,1.3448275862068966,1.263157894736842,1.3333333333333333,,1.3250685533013828
Mark Hunt,Roy Nelson,https://www.bestfightodds.com/events/ufc-fight-night-52-hunt-vs-nelson-847,Mark Hunt,1.9090909090909092,,1.8695652173913042,1.8547008547008548,1.8695652173913042,1.8695652173913042,,1.8333333333333335,1.8928571428571428,1.8130081300813008,1.9523809523809523,,1.8737852194020452,Mark Hunt,Roy Nelson,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Hunt_vs._Nelson,Mark Hunt,Roy Nelson,Heavyweight,Mark Hunt,def,Roy Nelson,KO (punch),2.0,3:00,,Main Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Mark_Hunt,https://en.wikipedia.org/wiki/Roy_Nelson_(fighter),1,KO,Main Event,,,2014-09-20,291,UFC Fight Night: Hunt vs. Nelson,1,2.0,1.9523809523809523,1.9523809523809523,1.9803921568627452,,1.8695652173913042,1.8,,2.09,1.8849557522123894,1.970873786407767,,1.9445054241817903
Mark Hunt,Sean McCorkle,https://www.bestfightodds.com/search?query=UFC%20119%3A%20Mir%20vs.%20Cro%20Cop,Sean McCorkle,2.7,,,,2.7,2.9,,2.71,2.7,2.8,2.9,,2.7728571428571436,Sean McCorkle,Mark Hunt,https://en.wikipedia.org/wiki/UFC_119,Sean McCorkle,Mark Hunt,Heavyweight,Sean McCorkle,def,Mark Hunt,Submission (straight armbar),1.0,1:03,,Preliminary card,https://en.wikipedia.org/wiki/Sean_McCorkle,https://en.wikipedia.org/wiki/Mark_Hunt,11,Sub,Prelim,,,2010-09-25,160,UFC 119: Mir vs. Cro Cop,1,1.5,,1.4761904761904763,1.5,,1.4,1.4166666666666667,,1.526315789473684,1.3703703703703702,,,1.4556490432430282
Mark Hunt,Stefan Struve,https://www.bestfightodds.com/events/ufc-on-fuel-tv-8-silva-vs-stann-625,Mark Hunt,2.6799999999999997,,2.5,2.65,2.55,2.55,,2.66,2.6399999999999997,,2.4,,2.5787499999999994,Mark Hunt,Stefan Struve,https://en.wikipedia.org/wiki/UFC_on_Fuel_TV:_Silva_vs._Stann,Mark Hunt,Stefan Struve,Heavyweight,Mark Hunt,def,Stefan Struve,TKO (punches),3.0,1:44,,Main card (Fuel TV),https://en.wikipedia.org/wiki/Mark_Hunt,https://en.wikipedia.org/wiki/Stefan_Struve,2,KO,Main Event,,,2013-03-03,230,UFC on Fuel TV: Silva vs. Stann,1,1.5555555555555556,1.5555555555555556,1.5405405405405406,1.5524861878453038,,1.526315789473684,1.5882352941176472,,1.5405405405405406,,1.526315789473684,,1.5481931566378138
Mark Hunt,Stipe Miocic,https://www.bestfightodds.com/events/ufc-fight-night-65-hunt-vs-miocic-950,Stipe Miocic,1.434782608695652,,1.4444444444444444,1.4081632653061225,1.425531914893617,1.4,,1.4132231404958677,1.4273504273504274,1.3846153846153846,1.4545454545454546,,1.4214062933718856,Stipe Miocic,Mark Hunt,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Miocic_vs._Hunt,Stipe Miocic,Mark Hunt,Heavyweight,Stipe Miocic,def,Mark Hunt,TKO (punches),5.0,2:47,,Main Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Stipe_Miocic,https://en.wikipedia.org/wiki/Mark_Hunt,1,KO,Main Event,,,2015-05-10,317,UFC Fight Night: Miocic vs. Hunt,1,3.1,2.9,2.95,3.06,,2.95,2.77,,3.16,2.9,3.1,,2.9877777777777776
Mark Munoz,Matt Hamill,https://www.bestfightodds.com/events/ufc-96-jackson-vs-jardine-125,Matt Hamill,1.606060606060606,,,,1.625,1.6451612903225805,,1.6451612903225805,1.5714285714285714,,1.5882352941176472,,1.6135078420419975,Matt Hamill,Mark Munoz,https://en.wikipedia.org/wiki/UFC_96,Matt Hamill,Mark Munoz,Light Heavyweight,Matt Hamill,def,Mark Munoz,KO (head kick),1.0,3:53,,Main card (PPV),https://en.wikipedia.org/wiki/Matt_Hamill,https://en.wikipedia.org/wiki/Mark_Munoz,4,KO,Main Event,,,2009-03-07,127,UFC 96: Jackson vs. Jardine,1,2.45,,2.3,2.35,,2.25,2.4,,2.45,,,,2.3666666666666667
Mark Munoz,Nick Catone,https://www.bestfightodds.com/events/ufc-102-couture-vs-nogueira-156,Mark Munoz,1.4545454545454546,,,,1.4651162790697674,1.4,,1.4385964912280702,1.4761904761904763,1.4201680672268908,1.4761904761904763,,1.4472581777787337,Mark Muñoz,Nick Catone,https://en.wikipedia.org/wiki/UFC_102,Mark Munoz,Nick Catone,Middleweight,Mark Muñoz,def,Nick Catone,"Decision (split) (28–29, 30–27, 29–28)",3.0,5:00,,Preliminary card,https://en.wikipedia.org/wiki/Mark_Mu%C3%B1oz,https://en.wikipedia.org/wiki/Nick_Catone,10,Split Decision,Prelim,,,2009-08-29,135,UFC 102: Couture vs. Nogueira,1,2.8,,2.75,2.6,,2.9,2.7,,3.04,2.67,,,2.7800000000000002
Mark Munoz,Roan Carneiro,https://www.bestfightodds.com/events/ufc-184-rousey-vs-zingano-896,Roan Carneiro,3.4,,3.35,3.15,3.35,3.25,,3.31,3.36,3.2,3.05,,3.2688888888888887,Roan Carneiro,Mark Muñoz,https://en.wikipedia.org/wiki/UFC_184,Roan Carneiro,Mark Munoz,Middleweight,Roan Carneiro,def,Mark Muñoz,Technical Submission (rear-naked choke),1.0,1:40,,Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Roan_Carneiro,https://en.wikipedia.org/wiki/Mark_Mu%C3%B1oz,6,Sub,Prelim,,,2015-02-28,310,UFC 184: Rousey vs. Zingano,1,1.3846153846153846,1.3508771929824561,1.3508771929824561,1.378787878787879,,1.3508771929824561,1.392156862745098,,1.3846153846153846,1.3401360544217686,1.392156862745098,,1.369455556319776
Mark Munoz,Ryan Jensen,https://www.bestfightodds.com/events/ufc-108-evans-vs-silva-219,Mark Munoz,,,,,1.25,1.2,,,,1.25,,,1.2333333333333334,Mark Muñoz,Ryan Jensen,https://en.wikipedia.org/wiki/UFC_108,Mark Munoz,Ryan Jensen,Middleweight,Mark Muñoz,def,Ryan Jensen,Submission (punches),1.0,2:30,This bout aired on the Spike broadcast following the Kampmann vs. Volkmann fight. This bout also aired on the PPV broadcast following the Hazelett vs. Daley fight.,Preliminary card,https://en.wikipedia.org/wiki/Mark_Mu%C3%B1oz,https://en.wikipedia.org/wiki/Ryan_Jensen_(fighter),8,Sub,Prelim,,,2010-01-02,143,UFC 108: Evans vs. Silva,1,,,4.0,,,4.25,,,,3.55,,,3.9333333333333336
Mark Munoz,Tim Boetsch,https://www.bestfightodds.com/events/ufc-162-silva-vs-weidman-661,Mark Munoz,1.9523809523809523,,1.8,1.8333333333333335,1.8,1.8695652173913042,,1.925925925925926,1.9345794392523366,1.847457627118644,1.9090909090909092,,1.8747037116103786,Mark Muñoz,Tim Boetsch,https://en.wikipedia.org/wiki/UFC_162,Mark Munoz,Tim Boetsch,Middleweight,Mark Muñoz,def,Tim Boetsch,"Decision (unanimous) (30–26, 30–27, 29–28)",3.0,5:00,,Main card,https://en.wikipedia.org/wiki/Mark_Mu%C3%B1oz,https://en.wikipedia.org/wiki/Tim_Boetsch,4,Unanimous Decision,Main Event,,,2013-07-06,240,UFC 162: Silva vs. Weidman,1,1.9523809523809523,1.9523809523809523,1.9523809523809523,1.9345794392523366,,1.8695652173913042,1.8333333333333335,,1.9803921568627452,1.847457627118644,1.9090909090909092,,1.9146179489102364
Mark Munoz,Yushin Okami,https://www.bestfightodds.com/events/ufc-on-versus-2-281,Yushin Okami,1.5,,,,,1.5,,1.5128205128205128,1.5,1.5,,,1.5025641025641026,Yushin Okami,Mark Muñoz,https://en.wikipedia.org/wiki/UFC_Live:_Jones_vs._Matyushenko,Yushin Okami,Mark Munoz,Middleweight,Yushin Okami,def,Mark Muñoz,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,,Main card,https://en.wikipedia.org/wiki/Yushin_Okami,https://en.wikipedia.org/wiki/Mark_Mu%C3%B1oz,2,Split Decision,Main Event,,,2010-08-01,156,UFC Live: Jones vs. Matyushenko,1,2.85,,,2.85,,2.6,,,2.75,2.4,,,2.6900000000000004
Mark Scanlon,Pascal Krauss,https://www.bestfightodds.com/events/ufc-122-marquardt-vs-okami-323,Pascal Krauss,1.4444444444444444,,,,1.4166666666666667,1.4444444444444444,,1.4901960784313726,1.4444444444444444,1.4291845493562232,1.4166666666666667,,1.4408638992077518,Pascal Krauss,Mark Scanlon,https://en.wikipedia.org/wiki/UFC_122,Pascal Krauss,Mark Scanlon,Welterweight,Pascal Krauss,def,Mark Scanlon,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Preliminary card,https://en.wikipedia.org/wiki/Pascal_Krauss,,7,Unanimous Decision,Prelim,,,2010-11-13,163,UFC 122: Marquardt vs. Okami,1,2.85,,2.9,2.85,,2.85,2.9,,2.83,2.6,,,2.825714285714286
Mark de La Rosa,Raulian Paiva,https://www.bestfightodds.com/events/ufc-on-espn-25-anderson-vs-blachowicz-2-1848,Raulian Paiva,1.4081632653061225,1.4,1.390625,1.4081632653061225,1.4081632653061225,1.4,1.4,1.4081632653061225,1.4016064257028114,1.4,1.4081632653061225,,1.4030043411121296,Raulian Paiva,Mark De La Rosa,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Anderson_vs._B%C5%82achowicz_2,Raulian Paiva,Mark de La Rosa,Flyweight,Raulian Paiva,def,Mark De La Rosa,KO (punches),2.0,4:42,,Preliminary card (ESPN+),https://en.wikipedia.org/wiki/Raulian_Paiva,https://en.wikipedia.org/wiki/Mark_De_La_Rosa,13,KO,Prelim,,,2020-02-15,509,UFC Fight Night: Anderson vs. Błachowicz 2,1,3.25,3.05,2.9,3.21,3.0,2.95,2.9699999999999998,,3.09,2.85,3.1,2.9,3.024545454545455
Mark de La Rosa,Tim Elliott,https://www.bestfightodds.com/events/ufc-219-cyborg-vs-holm-1387,Tim Elliott,1.4651162790697674,,1.4444444444444444,1.4761904761904763,1.4444444444444444,1.4444444444444444,1.4545454545454546,1.4878048780487805,1.45662100456621,1.425531914893617,1.4651162790697674,1.4405286343612334,1.4549807503707852,Tim Elliott,Mark De La Rosa,https://en.wikipedia.org/wiki/UFC_219,Tim Elliott,Mark de La Rosa,Bantamweight,Tim Elliott,def,Mark De La Rosa,Submission (anaconda choke),2.0,1:41,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Tim_Elliott,https://en.wikipedia.org/wiki/Mark_De_La_Rosa,10,Sub,Prelim,,,2017-12-30,424,UFC 219: Cyborg vs. Holm,1,2.95,2.75,2.85,2.91,,2.75,2.75,2.75,2.8,2.75,2.8,2.7,2.7963636363636364
Markus Perez,Wellington Turman,https://www.bestfightodds.com/events/ufc-on-espn-22-blachowicz-vs-jacare-1755,Wellington Turman,2.0,2.0,1.9615384615384617,1.9523809523809523,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.99009900990099,1.9803921568627452,1.8695652173913042,1.9090909090909092,1.9433962264150944,1.9444779717377656,Wellington Turman,Markus Perez,https://en.wikipedia.org/wiki/UFC_Fight_Night:_B%C5%82achowicz_vs._Jacar%C3%A9,Wellington Turman,Markus Perez,Middleweight,Wellington Turman,def,Markus Perez,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Fight Card (ESPN+),,https://en.wikipedia.org/wiki/Markus_Perez,5,Unanimous Decision,,,,2019-11-16,502,UFC Fight Night: Błachowicz vs. Jacaré,1,1.9090909090909092,1.8695652173913042,1.8333333333333335,1.8928571428571428,1.8,1.8333333333333335,1.8333333333333335,1.847457627118644,1.900900900900901,1.8695652173913042,1.8695652173913042,1.8333333333333335,1.857694630456237
Marlon Moraes,Raphael Assuncao,https://www.bestfightodds.com/events/ufc-212-aldo-vs-holloway-1257,Raphael Assuncao,3.0,,2.85,2.8,2.85,2.8,,2.94,2.96,2.6,2.65,2.7,2.8150000000000004,Raphael Assunção,Marlon Moraes,https://en.wikipedia.org/wiki/UFC_212,Raphael Assuncao,Marlon Moraes,Bantamweight,Raphael Assunção,def,Marlon Moraes,"Decision (split) (28–29, 29–28, 30–27)",3.0,5:00,,Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Raphael_Assun%C3%A7%C3%A3o,https://en.wikipedia.org/wiki/Marlon_Moraes,6,Split Decision,Prelim,,,2017-06-03,399,UFC 212: Aldo vs. Holloway,1,1.4545454545454546,1.4444444444444444,1.4444444444444444,1.4464285714285714,,1.434782608695652,1.5,1.5,1.4504504504504505,1.4651162790697674,1.4761904761904763,,1.4616402729269262
Marlon Moraes,Raphael Assuncao,https://www.bestfightodds.com/events/ufc-on-espn-2-assuncao-vs-moraes-2-1628,Marlon Moraes,1.6666666666666665,1.62111801242236,1.6578947368421053,1.6622516556291391,1.6666666666666665,1.625,1.625,1.6896551724137931,1.6578947368421053,1.625,1.6666666666666665,1.62111801242236,1.6487443605476553,Marlon Moraes,Raphael Assunção,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Assun%C3%A7%C3%A3o_vs._Moraes_2,Marlon Moraes,Raphael Assuncao,Bantamweight,Marlon Moraes,def,Raphael Assunção,Submission (guillotine choke),1.0,3:17,,Main Card (ESPN+),https://en.wikipedia.org/wiki/Marlon_Moraes,https://en.wikipedia.org/wiki/Raphael_Assun%C3%A7%C3%A3o,1,Sub,Main Event,,,2019-02-02,465,UFC Fight Night: Assunção vs. Moraes 2,1,2.4,2.2199999999999998,2.2,2.38,2.3,2.3,2.2,2.25,2.29,2.25,2.31,2.25,2.2791666666666663
Marlon Vera,Ning Guangyou,https://www.bestfightodds.com/events/ufc-fight-night-101-whittaker-vs-brunson-1191,Marlon Vera,2.0,,1.9523809523809523,1.9090909090909092,1.9523809523809523,1.9090909090909092,,2.0,1.9803921568627452,1.9090909090909092,2.05,2.0,1.966242678889738,Marlon Vera,Ning Guangyou,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Whittaker_vs._Brunson,Marlon Vera,Ning Guangyou,Featherweight,Marlon Vera,def,Ning Guangyou,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Marlon_Vera_(fighter),https://en.wikipedia.org/wiki/Ning_Guangyou,12,Unanimous Decision,Prelim,,,2016-11-27,380,UFC Fight Night: Whittaker vs. Brunson,1,1.9090909090909092,1.8695652173913042,1.8695652173913042,1.8928571428571428,,1.8333333333333335,1.7407407407407407,1.8,1.8928571428571428,1.8333333333333335,1.9090909090909092,,1.855043394608612
Marlon Vera,Nohelin Hernandez,https://www.bestfightodds.com/events/ufc-239-jones-vs-santos-1686,Marlon Vera,1.2409638554216866,1.25,,1.2222222222222223,1.1818181818181819,1.2222222222222223,1.2222222222222223,1.233644859813084,1.234192037470726,,1.2352941176470589,1.2,1.2242579718837405,Marlon Vera,Nohelin Hernandez,https://en.wikipedia.org/wiki/UFC_239,Marlon Vera,Nohelin Hernandez,Bantamweight,Marlon Vera,def,Nohelin Hernandez,Submission (rear-naked choke),2.0,3:25,,Preliminary card (ESPN),https://en.wikipedia.org/wiki/Marlon_Vera_(fighter),,7,Sub,Prelim,,,2019-07-06,484,UFC 239: Jones vs. Santos,1,4.7,,4.85,4.63,4.0,4.25,4.15,4.5,4.58,,4.5,4.2,4.436
Marlon Vera,Roman Salazar,https://www.bestfightodds.com/events/ufc-fight-night-73-saint-preux-vs-teixeira-979,Marlon Vera,1.8,,1.8,1.78125,1.8,1.7407407407407407,,1.8,1.7874015748031495,1.7407407407407407,1.7407407407407407,,1.7767637552250415,Marlon Vera,Roman Salazar,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Teixeira_vs._Saint_Preux,Marlon Vera,Roman Salazar,Bantamweight,Marlon Vera,def,Roman Salazar,Submission (triangle armbar),2.0,2:15,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Marlon_Vera_(fighter),https://en.wikipedia.org/wiki/Roman_Salazar,12,Sub,Prelim,,,2015-08-08,331,UFC Fight Night: Teixeira vs. Saint Preux,1,2.15,2.06,2.06,2.13,,2.05,2.05,,2.13,2.05,2.08,,2.0844444444444443
Marlon Vera,Wuliji Buren,https://www.bestfightodds.com/events/ufc-227-dillashaw-vs-garbrandt-2-1492,Marlon Vera,1.2173913043478262,,1.1724137931034484,1.196078431372549,1.1919385796545106,1.1666666666666667,1.1818181818181819,1.2008032128514057,1.2127659574468086,1.1574803149606299,1.1818181818181819,1.2197802197802199,1.190814076710948,Marlon Vera,Wuliji Buren,https://en.wikipedia.org/wiki/UFC_227,Marlon Vera,Wuliji Buren,Bantamweight,Marlon Vera,def,Wuliji Buren,KO (punch to the body),2.0,4:53,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Marlon_Vera_(fighter),,12,KO,Prelim,,,2018-08-04,448,UFC 227: Dillashaw vs. Garbrandt 2,1,5.1,4.8,4.99,5.0,,5.0,5.0,4.2,4.859999999999999,5.25,4.95,4.7,4.895454545454546
Martin Bravo,Steven Peterson,https://www.bestfightodds.com/events/ufc-on-espn-17-rodriguez-vs-stephens-1753,Steven Peterson,2.0,2.0,2.0300000000000002,1.99009900990099,1.8849557522123894,2.0,1.9523809523809523,2.08,1.9803921568627452,1.9090909090909092,1.9090909090909092,1.9090909090909092,1.9704250498858171,Steven Peterson,Martín Bravo,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rodr%C3%ADguez_vs._Stephens,Steven Peterson,Martin Bravo,Featherweight,Steven Peterson,def,Martín Bravo,KO (spinning backfist),2.0,1:31,,Main Card (ESPN+),https://en.wikipedia.org/wiki/Steven_Peterson,https://en.wikipedia.org/wiki/Martin_Bravo,5,KO,Main Event,,,2019-09-21,494,UFC Fight Night: Rodríguez vs. Stephens,1,1.9090909090909092,1.8130081300813008,1.8547008547008548,1.8928571428571428,1.8,1.7692307692307692,1.8333333333333335,1.9090909090909092,1.819672131147541,1.8333333333333335,1.8403361344537816,1.8,1.8395544706099898
Martin Day,Pingyuan Liu,https://www.bestfightodds.com/events/ufc-fight-night-141-blaydes-vs-ngannou-2-1579,Pingyuan Liu,1.5405405405405406,1.4,1.5128205128205128,1.5,1.526315789473684,1.4166666666666667,1.526315789473684,1.526315789473684,1.5376344086021505,1.425531914893617,1.526315789473684,1.4,1.4865381001181852,Liu Pingyuan,Martin Day,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Blaydes_vs._Ngannou_2,Pingyuan Liu,Martin Day,Bantamweight,Liu Pingyuan,def,Martin Day,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,,Early Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Liu_Pingyuan,,9,Split Decision,Prelim,,,2018-11-24,458,UFC Fight Night: Blaydes vs. Ngannou 2,1,2.7,2.65,2.63,2.69,3.0,2.9,2.55,2.9,2.67,2.75,2.7,2.5,2.72
Martin Kampmann,Nate Marquardt,https://www.bestfightodds.com/events/ufc-88-breakthrough-80,Nate Marquardt,1.6666666666666665,,,,1.5882352941176472,1.625,,1.6622516556291391,1.606060606060606,1.6578947368421053,1.625,,1.6330155656165952,Nate Marquardt,Martin Kampmann,https://en.wikipedia.org/wiki/UFC_88,Nate Marquardt,Martin Kampmann,Middleweight,Nate Marquardt,def,Martin Kampmann,TKO (punches),1.0,1:22,,Main card (PPV),https://en.wikipedia.org/wiki/Nate_Marquardt,https://en.wikipedia.org/wiki/Martin_Kampmann,4,KO,Main Event,,,2008-09-06,115,UFC 88: Breakthrough,1,2.4,,2.4,2.3,,2.3,2.3,,2.41,2.1,,,2.315714285714286
Martin Kampmann,Paul Daley,https://www.bestfightodds.com/events/ufc-103-franklin-vs-belfort-168,Paul Daley,3.95,,,,3.65,4.0,,3.87,3.5,3.5,4.0,,3.7814285714285716,Paul Daley,Martin Kampmann,https://en.wikipedia.org/wiki/UFC_103,Paul Daley,Martin Kampmann,Welterweight,Paul Daley,def,Martin Kampmann,TKO (punches),1.0,2:31,,Main card (PPV),https://en.wikipedia.org/wiki/Paul_Daley,https://en.wikipedia.org/wiki/Martin_Kampmann,3,KO,Main Event,,,2009-09-19,137,UFC 103: Franklin vs. Belfort,1,1.2597402597402598,,1.3076923076923077,1.25,,1.2,1.2,,1.305810397553517,1.25,,,1.2533204235694408
Martin Kampmann,Paulo Thiago,https://www.bestfightodds.com/events/ufc-115-liddell-vs-franklin-255,Martin Kampmann,2.9,,,,2.95,2.9,,2.79,2.9,2.75,2.9,,2.87,Martin Kampmann,Paulo Thiago,https://en.wikipedia.org/wiki/UFC_115,Martin Kampmann,Paulo Thiago,Welterweight,Martin Kampmann,def,Paulo Thiago,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Main Card,https://en.wikipedia.org/wiki/Martin_Kampmann,https://en.wikipedia.org/wiki/Paulo_Thiago,3,Unanimous Decision,Main Event,,,2010-06-12,153,UFC 115: Liddell vs. Franklin,1,1.434782608695652,,1.4081632653061225,1.434782608695652,,1.4,1.4166666666666667,,1.5025125628140703,1.4,,,1.4281296731683093
